mmsi,timestamp,latitude,longitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,navigation_status,length_m,width_m,draft_m,cargo,transceiver_class,invalid_mmsi,invalid_timestamp,invalid_latitude,invalid_longitude,sog_unavailable,sog_invalid,cog_unavailable,cog_invalid,heading_unavailable,heading_invalid,is_valid_core_record,duplicate_record,previous_timestamp,previous_latitude,previous_longitude,elapsed_seconds,reporting_gap_minutes,nonpositive_time_interval,distance_nm,calculated_speed_knots,cumulative_distance_nm,sog_change_knots,acceleration_knots_per_minute,speed_difference_knots,previous_cog,course_change_degrees,previous_heading,heading_change_degrees,flag_reporting_gap,flag_position_jump,flag_speed_mismatch,flag_rapid_course_change,flag_rapid_heading_change,flag_extreme_acceleration,flag_nonpositive_interval,anomaly_count,has_anomaly,anomaly_types
368051060,2024-06-14 06:42:36+00:00,40.65879,-74.04381,0.0,123.7,220.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 06:39:37+00:00,40.65879,-74.04374,179.0,2.9833333333333334,False,0.0031882818342701,0.0641218692925838,0.7325975262253833,0.0,0.0,0.0641218692925838,123.7,0.0,219.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 06:45:34+00:00,40.65882,-74.04384,0.0,123.7,218.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 06:42:36+00:00,40.65879,-74.04381,178.0,2.966666666666667,False,0.0022608487608951,0.0457250311192287,0.7348583749862785,0.0,0.0,0.0457250311192287,123.7,0.0,220.0,2.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 06:48:37+00:00,40.65881,-74.04388,0.0,123.7,218.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 06:45:34+00:00,40.65882,-74.04384,183.0,3.05,False,0.0019182577868406,0.0377362187575216,0.7367766327731192,0.0,0.0,0.0377362187575216,123.7,0.0,218.0,0.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 06:51:38+00:00,40.65885,-74.04391,0.0,123.7,217.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 06:48:37+00:00,40.65881,-74.04388,181.0,3.0166666666666666,False,0.0027631206210334,0.0549570952249746,0.7395397533941527,0.0,0.0,0.0549570952249746,123.7,0.0,218.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 06:54:36+00:00,40.65884,-74.04397,0.0,123.7,216.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 06:51:38+00:00,40.65885,-74.04391,178.0,2.966666666666667,False,0.0027979886129044,0.0565885337441345,0.7423377420070572,0.0,0.0,0.0565885337441345,123.7,0.0,217.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 06:57:37+00:00,40.65883,-74.04405,0.0,123.7,216.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 06:54:36+00:00,40.65884,-74.04397,181.0,3.0166666666666666,False,0.0036928832521303,0.0734496116445821,0.7460306252591875,0.0,0.0,0.0734496116445821,123.7,0.0,216.0,0.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:00:38+00:00,40.65886,-74.04407,0.0,123.7,217.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 06:57:37+00:00,40.65883,-74.04405,181.0,3.0166666666666666,False,0.0020184591396401,0.0401461486337269,0.7480490843988277,0.0,0.0,0.0401461486337269,123.7,0.0,216.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:03:39+00:00,40.65887,-74.04408,0.0,123.7,216.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:00:38+00:00,40.65886,-74.04407,181.0,3.0166666666666666,False,0.0007536160056774,0.0149890476267339,0.7488027004045051,0.0,0.0,0.0149890476267339,123.7,0.0,217.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:06:39+00:00,40.65885,-74.04411,0.0,123.7,218.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:03:39+00:00,40.65887,-74.04408,180.0,3.0,False,0.0018190672271373,0.0363813445427475,0.7506217676316426,0.0,0.0,0.0363813445427475,123.7,0.0,216.0,2.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:09:38+00:00,40.65886,-74.0442,0.0,123.7,218.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:06:39+00:00,40.65885,-74.04411,179.0,2.9833333333333334,False,0.004142952265313,0.0833219450007085,0.7547647198969556,0.0,0.0,0.0833219450007085,123.7,0.0,218.0,0.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:12:34+00:00,40.65886,-74.04426,0.0,123.7,216.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:09:38+00:00,40.65886,-74.0442,176.0,2.933333333333333,False,0.0027328101336028,0.0558983890964222,0.7574975300305584,0.0,0.0,0.0558983890964222,123.7,0.0,218.0,2.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:15:39+00:00,40.65889,-74.04433,0.0,123.7,215.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:12:34+00:00,40.65886,-74.04426,185.0,3.083333333333333,False,0.0036618965565707,0.0712585275873231,0.7611594265871292,0.0,0.0,0.0712585275873231,123.7,0.0,216.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:18:37+00:00,40.6589,-74.04438,0.0,123.7,215.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:15:39+00:00,40.65889,-74.04433,178.0,2.966666666666667,False,0.0023551572821945,0.0476323944713504,0.7635145838693238,0.0,0.0,0.0476323944713504,123.7,0.0,215.0,0.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:21:38+00:00,40.6589,-74.04441,0.0,123.7,214.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:18:37+00:00,40.6589,-74.04438,181.0,3.0166666666666666,False,0.0013664042471925,0.0271771010491328,0.7648809881165163,0.0,0.0,0.0271771010491328,123.7,0.0,215.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:24:39+00:00,40.65891,-74.04444,0.0,123.7,215.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:21:38+00:00,40.6589,-74.04441,181.0,3.0166666666666666,False,0.0014924965596569,0.029685014446215,0.7663734846761732,0.0,0.0,0.029685014446215,123.7,0.0,214.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:27:35+00:00,40.65888,-74.04447,0.0,123.7,215.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:24:39+00:00,40.65891,-74.04444,176.0,2.933333333333333,False,0.0022608476463953,0.0462446109489962,0.7686343323225685,0.0,0.0,0.0462446109489962,123.7,0.0,215.0,0.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:30:37+00:00,40.65888,-74.04444,0.0,123.7,216.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:27:35+00:00,40.65888,-74.04447,182.0,3.033333333333333,False,0.0013664046574316,0.0270277844327141,0.7700007369800002,0.0,0.0,0.0270277844327141,123.7,0.0,215.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:33:35+00:00,40.65887,-74.04443,0.0,123.7,217.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:30:37+00:00,40.65888,-74.04444,178.0,2.966666666666667,False,0.0007536159644126,0.0152416711903681,0.7707543529444129,0.0,0.0,0.0152416711903681,123.7,0.0,216.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:36:34+00:00,40.65884,-74.04443,0.0,123.7,218.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:33:35+00:00,40.65887,-74.04443,179.0,2.9833333333333334,False,0.0018012138222259,0.0362255293855495,0.7725555667666388,0.0,0.0,0.0362255293855495,123.7,0.0,217.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:39:38+00:00,40.65883,-74.04445,0.0,123.7,218.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:36:34+00:00,40.65884,-74.04443,184.0,3.066666666666667,False,0.0010910050436203,0.0213457508534419,0.7736465718102592,0.0,0.0,0.0213457508534419,123.7,0.0,218.0,0.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:42:35+00:00,40.65885,-74.04444,0.0,123.7,219.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:39:38+00:00,40.65883,-74.04445,177.0,2.95,False,0.0012842874747589,0.0261211011815383,0.7749308592850181,0.0,0.0,0.0261211011815383,123.7,0.0,218.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:45:38+00:00,40.65884,-74.04446,0.0,123.7,218.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:42:35+00:00,40.65885,-74.04444,183.0,3.05,False,0.0010910049305092,0.0214623920755917,0.7760218642155274,0.0,0.0,0.0214623920755917,123.7,0.0,219.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:48:37+00:00,40.65887,-74.04448,0.0,123.7,217.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:45:38+00:00,40.65884,-74.04446,179.0,2.9833333333333334,False,0.0020184590778311,0.0405947077105698,0.7780403232933586,0.0,0.0,0.0405947077105698,123.7,0.0,218.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:51:37+00:00,40.65886,-74.04447,0.0,123.7,215.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:48:37+00:00,40.65887,-74.04448,180.0,3.0,False,0.0007536160056774,0.0150723201135491,0.7787939392990361,0.0,0.0,0.0150723201135491,123.7,0.0,217.0,2.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:54:34+00:00,40.65889,-74.04442,0.0,123.7,213.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:51:37+00:00,40.65886,-74.04447,177.0,2.95,False,0.0029035589324889,0.0590554359150287,0.781697498231525,0.0,0.0,0.0590554359150287,123.7,0.0,215.0,2.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 07:57:38+00:00,40.65894,-74.04441,0.0,123.7,207.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:54:34+00:00,40.65889,-74.04442,184.0,3.066666666666667,False,0.003036378335145,0.0594074022093598,0.78473387656667,0.0,0.0,0.0594074022093598,123.7,0.0,213.0,6.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:00:35+00:00,40.65896,-74.04438,0.0,123.7,203.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 07:57:38+00:00,40.65894,-74.04441,177.0,2.95,False,0.0018190658419677,0.0369979493281581,0.7865529424086378,0.0,0.0,0.0369979493281581,123.7,0.0,207.0,4.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:03:40+00:00,40.65898,-74.0444,0.0,123.7,198.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:00:35+00:00,40.65896,-74.04438,185.0,3.083333333333333,False,0.0015072311451436,0.0293299033649579,0.7880601735537816,0.0,0.0,0.0293299033649579,123.7,0.0,203.0,5.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:06:40+00:00,40.65895,-74.04436,0.0,123.7,200.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:03:40+00:00,40.65898,-74.0444,180.0,3.0,False,0.0025619491702721,0.0512389834054436,0.7906221227240537,0.0,0.0,0.0512389834054436,123.7,0.0,198.0,2.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:09:41+00:00,40.65894,-74.04435,0.0,123.7,199.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:06:40+00:00,40.65895,-74.04436,181.0,3.0166666666666666,False,0.0007536156756047,0.0149890410617527,0.7913757383996586,0.0,0.0,0.0149890410617527,123.7,0.0,200.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:12:42+00:00,40.65897,-74.04428,0.0,123.7,200.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:09:41+00:00,40.65894,-74.04435,181.0,3.0166666666666666,False,0.0036618932267177,0.07283323544853,0.7950376316263763,0.0,0.0,0.07283323544853,123.7,0.0,199.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:15:34+00:00,40.65892,-74.04425,0.0,123.7,202.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:12:42+00:00,40.65897,-74.04428,172.0,2.8666666666666667,False,0.0032983632847479,0.0690355106110036,0.7983359949111243,0.0,0.0,0.0690355106110036,123.7,0.0,200.0,2.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:18:44+00:00,40.65891,-74.0442,0.0,123.7,206.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:15:34+00:00,40.65892,-74.04425,190.0,3.1666666666666665,False,0.0023551566225477,0.0446240202166947,0.8006911515336721,0.0,0.0,0.0446240202166947,123.7,0.0,202.0,4.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:21:37+00:00,40.65889,-74.0442,0.0,123.7,207.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:18:44+00:00,40.65891,-74.0442,173.0,2.8833333333333333,False,0.0012008092144353,0.0249879374102157,0.8018919607481074,0.0,0.0,0.0249879374102157,123.7,0.0,206.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:24:43+00:00,40.6589,-74.04417,0.0,123.7,208.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:21:37+00:00,40.65889,-74.0442,186.0,3.1,False,0.0014924967473355,0.0288870338193979,0.803384457495443,0.0,0.0,0.0288870338193979,123.7,0.0,207.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:27:39+00:00,40.65893,-74.04419,0.0,123.7,205.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:24:43+00:00,40.6589,-74.04417,176.0,2.933333333333333,False,0.0020184587076498,0.041286655383746,0.8054029162030928,0.0,0.0,0.041286655383746,123.7,0.0,208.0,3.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:30:35+00:00,40.65891,-74.04422,0.0,123.7,206.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:27:39+00:00,40.65893,-74.04419,176.0,2.933333333333333,False,0.001819066303546,0.0372081743907152,0.8072219825066389,0.0,0.0,0.0372081743907152,123.7,0.0,205.0,1.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:33:35+00:00,40.65889,-74.0443,0.0,123.7,202.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:30:35+00:00,40.65891,-74.04422,180.0,3.0,False,0.0038365111653734,0.0767302233074698,0.8110584936720124,0.0,0.0,0.0767302233074698,123.7,0.0,206.0,4.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:36:38+00:00,40.65891,-74.04437,0.0,123.7,199.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:33:35+00:00,40.65889,-74.0443,183.0,3.05,False,0.0034069121362986,0.0670212223534155,0.8144654058083111,0.0,0.0,0.0670212223534155,123.7,0.0,202.0,3.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:39:39+00:00,40.65893,-74.04441,0.0,123.7,196.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:36:38+00:00,40.65891,-74.04437,181.0,3.0166666666666666,False,0.0021820081496734,0.0433990571205771,0.8166474139579846,0.0,0.0,0.0433990571205771,123.7,0.0,199.0,3.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:42:37+00:00,40.65895,-74.04446,0.0,123.7,194.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:39:39+00:00,40.65893,-74.04441,178.0,2.966666666666667,False,0.002574532172511,0.0520691900058412,0.8192219461304956,0.0,0.0,0.0520691900058412,123.7,0.0,196.0,2.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:45:40+00:00,40.65898,-74.04448,0.0,123.7,191.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:42:37+00:00,40.65895,-74.04446,183.0,3.05,False,0.0020184583999354,0.0397073783593863,0.821240404530431,0.0,0.0,0.0397073783593863,123.7,0.0,194.0,3.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:48:37+00:00,40.65895,-74.04453,0.0,123.7,188.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:45:40+00:00,40.65898,-74.04448,177.0,2.95,False,0.0029035565231372,0.0590553869112652,0.8241439610535682,0.0,0.0,0.0590553869112652,123.7,0.0,191.0,3.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:51:40+00:00,40.6589,-74.04457,0.0,123.7,185.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:48:37+00:00,40.65895,-74.04453,183.0,3.05,False,0.0035116034241575,0.0690807230981805,0.8276555644777257,0.0,0.0,0.0690807230981805,123.7,0.0,188.0,3.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:54:39+00:00,40.65885,-74.04466,0.0,123.7,182.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:51:40+00:00,40.6589,-74.04457,179.0,2.9833333333333334,False,0.005080915273597,0.1021860055025102,0.8327364797513227,0.0,0.0,0.1021860055025102,123.7,0.0,185.0,3.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 08:57:35+00:00,40.65879,-74.04471,0.0,123.7,179.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:54:39+00:00,40.65885,-74.04466,176.0,2.933333333333333,False,0.0042618982538717,0.0871751915564683,0.8369983780051945,0.0,0.0,0.0871751915564683,123.7,0.0,182.0,3.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:00:39+00:00,40.65872,-74.04477,0.1,123.7,176.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 08:57:35+00:00,40.65879,-74.04471,184.0,3.066666666666667,False,0.0050131899694993,0.0980841515771616,0.8420115679746939,0.1,0.0326086956521739,-0.0019158484228383,123.7,0.0,179.0,3.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:03:38+00:00,40.65864,-74.04495,0.1,123.7,172.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 09:00:39+00:00,40.65872,-74.04477,179.0,2.9833333333333334,False,0.0095018791874924,0.1910992462288976,0.8515134471621864,0.0,0.0,0.0910992462288976,123.7,0.0,176.0,4.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:06:38+00:00,40.65856,-74.04509,0.1,123.7,168.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 09:03:38+00:00,40.65864,-74.04495,180.0,3.0,False,0.0079832249228586,0.1596644984571739,0.8594966720850451,0.0,0.0,0.0596644984571739,123.7,0.0,172.0,4.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:09:37+00:00,40.65845,-74.04529,0.2,239.3,163.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 09:06:38+00:00,40.65856,-74.04509,179.0,2.9833333333333334,False,0.0112516763714009,0.2262906979723102,0.8707483484564461,0.1,0.0335195530726257,0.0262906979723102,123.7,115.60000000000002,168.0,5.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:12:40+00:00,40.65831,-74.04562,0.3,246.0,155.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 09:09:37+00:00,40.65845,-74.04529,183.0,3.05,False,0.0172212963053829,0.3387795994501557,0.887969644761829,0.0999999999999999,0.0327868852459016,0.0387795994501557,239.3,6.699999999999989,163.0,8.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:15:37+00:00,40.65812,-74.04601,0.4,236.8,144.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 09:12:40+00:00,40.65831,-74.04562,177.0,2.95,False,0.0211110172899456,0.4293766228463526,0.9090806620517748,0.1,0.0338983050847457,0.0293766228463525,246.0,9.199999999999989,155.0,11.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:18:36+00:00,40.65791,-74.04645,0.5,224.7,126.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 09:15:37+00:00,40.65812,-74.04601,179.0,2.9833333333333334,False,0.0236772109836186,0.4761897181062968,0.9327578730353934,0.0999999999999999,0.0335195530726256,-0.0238102818937031,236.8,12.100000000000025,144.0,18.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:21:35+00:00,40.65751,-74.04685,0.5,209.2,105.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 09:18:36+00:00,40.65791,-74.04645,179.0,2.9833333333333334,False,0.0301448308794565,0.6062647551175615,0.96290270391485,0.0,0.0,0.1062647551175615,224.7,15.5,126.0,21.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:24:36+00:00,40.65706,-74.04714,0.5,200.2,85.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 09:21:35+00:00,40.65751,-74.04685,181.0,3.0166666666666666,False,0.030074215073411,0.5981611837805519,0.992976918988261,0.0,0.0,0.0981611837805519,209.2,9.0,105.0,20.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:27:40+00:00,40.65666,-74.04724,0.3,174.8,68.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 09:24:36+00:00,40.65706,-74.04714,184.0,3.066666666666667,False,0.0244442936939409,0.478257920098844,1.017421212682202,-0.2,-0.0652173913043478,0.178257920098844,200.2,25.399999999999977,85.0,17.0,False,False,False,False,False,False,False,0,False,
368051060,2024-06-14 09:30:36+00:00,40.65646,-74.04719,0.1,160.7,63.0,KRISTY ANN,IMO9862774,WDK4022,57,1.0,123.0,24.0,5.1,57.0,A,False,False,False,False,False,False,False,False,False,False,True,False,2024-06-14 09:27:40+00:00,40.65666,-74.04724,176.0,2.933333333333333,False,0.0122221487549959,0.24999849726128,1.0296433614371978,-0.1999999999999999,-0.0681818181818181,0.14999849726128,174.8,14.100000000000025,68.0,5.0,False,False,False,False,False,False,False,0,False,
