mmsi,timestamp,latitude,longitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,navigation_status,length_m,width_m,draft_m,cargo,transceiver_class,invalid_mmsi,invalid_timestamp,invalid_latitude,invalid_longitude,sog_unavailable,sog_invalid,cog_unavailable,cog_invalid,heading_unavailable,heading_invalid,is_valid_core_record,duplicate_record,elapsed_seconds,reporting_gap_minutes,distance_nm,calculated_speed_knots,speed_difference_knots,course_change_degrees,heading_change_degrees,acceleration_knots_per_minute,absolute_acceleration_knots_per_minute,turn_rate_degrees_per_minute,ml_decision_function,ml_anomaly_score,ml_is_anomaly
227730770,2024-06-14 02:47:37+00:00,40.69391,-74.05062,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,180.0,3.0,0.0006004046070267217,0.012008092140534433,0.08799190785946558,0.0,,0.03333333333333333,0.03333333333333333,0.0,0.16299577602635185,-0.16299577602635185,False
227730770,2024-06-14 02:50:37+00:00,40.69391,-74.05063,0.2,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,180.0,3.0,0.0004552289610998782,0.009104579221997562,0.19089542077800245,0.0,,0.03333333333333333,0.03333333333333333,0.0,0.15266974138739925,-0.15266974138739925,False
227730770,2024-06-14 02:59:37+00:00,40.69392,-74.05063,0.0,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,540.0,9.0,0.0006004046070267217,0.0040026973801781445,0.0040026973801781445,0.0,,-0.022222222222222223,0.022222222222222223,0.0,0.14297343664987078,-0.14297343664987078,False
227730770,2024-06-14 03:05:37+00:00,40.69391,-74.05063,0.0,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,360.0,6.0,0.0006004046070267217,0.006004046070267216,0.006004046070267216,0.0,,0.0,0.0,0.0,0.14784864715072765,-0.14784864715072765,False
227730770,2024-06-14 03:08:38+00:00,40.69392,-74.05061,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,181.0,3.0166666666666666,0.0010906049673306052,0.021691590510442976,0.07830840948955703,0.0,,0.03314917127071824,0.03314917127071824,0.0,0.1637417486359743,-0.1637417486359743,False
227730770,2024-06-14 03:14:37+00:00,40.69391,-74.05063,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,359.0,5.983333333333333,0.0010906049673306052,0.010936428641755373,0.08906357135824464,0.0,,0.0,0.0,0.0,0.14718754543754503,-0.14718754543754503,False
227730770,2024-06-14 03:17:37+00:00,40.69391,-74.05065,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,180.0,3.0,0.000910457922199755,0.018209158443995097,0.08179084155600491,0.0,,0.0,0.0,0.0,0.16278661765419217,-0.16278661765419217,False
227730770,2024-06-14 03:20:39+00:00,40.69391,-74.05064,0.0,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,182.0,3.033333333333333,0.0004552289610998782,0.009004528900876711,0.009004528900876711,0.0,,-0.03296703296703297,0.03296703296703297,0.0,0.16177361299248127,-0.16177361299248127,False
227730770,2024-06-14 03:23:37+00:00,40.69391,-74.05062,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,178.0,2.966666666666667,0.000910457922199755,0.018413755729882686,0.08158624427011732,0.0,,0.033707865168539325,0.033707865168539325,0.0,0.1632653307512224,-0.1632653307512224,False
227730770,2024-06-14 03:26:38+00:00,40.69391,-74.0506,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,181.0,3.0166666666666666,0.0009104579216206026,0.018108555347150106,0.08189144465284989,0.0,,0.0,0.0,0.0,0.16278661765419217,-0.16278661765419217,False
227730770,2024-06-14 03:29:37+00:00,40.69392,-74.05056,0.1,39.4,,AMBROISE,,FGF5411,36,,16.0,9.0,,,B,False,False,False,False,False,False,False,False,True,False,True,False,179.0,2.9833333333333334,0.001917347049145337,0.03856116970348163,0.06143883029651837,0.0,,0.0,0.0,0.0,0.16527614084696446,-0.16527614084696446,False
